U.S. Public School Districts,,,,,,,,,,,
"Source: NCES CCD 2024-25 | Regular public school districts | Open status only | 13,493 districts",,,,,,,,,,,
LEA ID,District Name,State,State Abbrev,District Type,Street,City,Address State,ZIP,Website,Pre-K Offered,Operational Schools
3306540,Sunapee School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,70 Lower Main Street,Sunapee,NH,03782,,No,3
3303275,Surry School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,1 Village Road,Surry,NH,03431,,No,0
3306600,Tamworth School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,881A Tamworth Road,Tamworth,NH,03886,http://www.sau13.org,No,1
3306660,Thornton School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,47 Old Ward Bridge Rd.,Plymouth,NH,03264,,No,1
3306720,Timberlane Regional School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,30 Greenough Rd.,Plaistow,NH,03865,http://www.timberlane.net/,Yes,7
3306750,Unity School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,165 Broad St.,Claremont,NH,03743,,Yes,1
3306780,Wakefield School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,76 Taylor Way,Sanbornville,NH,03872,,Yes,1
3306870,Warren School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,2975 Dartmouth College Hwy.,N. Haverhill,NH,03774,http://www.sau23.org/,Yes,1
3306900,Washington School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,78 School Street,Hillsborough,NH,03244,http://www.hdsd.org,No,1
3306910,Waterville Valley School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,47 Old Ward Bridge Rd.,Plymouth,NH,03264,,No,1
3306930,Weare School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,258 Western Avenue,Henniker,NH,03242,,Yes,2
3306990,Wentworth School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,47 Old Ward Bridge Rd.,Plymouth,NH,03264,,No,1
3307020,Westmoreland School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,193 Maple Avenue,Keene,NH,03431,,No,1
3307050,White Mountains Regional School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,135 Regional Road,Whitefield,NH,03598,,Yes,3
3307115,Wilton-Lyndeborough Cooperative School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,192 Forest Road,Lyndeborough,NH,03082,,Yes,4
3307140,Winchester School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,Winchester School District,Winchester,NH,03470,,Yes,1
3307170,Windham School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,19 Haverhill Road,Windham,NH,03087,,Yes,4
3307200,Windsor School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,78 School Street,Hillsborough,NH,03244,http://www.hdsd.org,No,0
3307230,Winnacunnet Cooperative School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,2 Alumni Dr.,Hampton,NH,03842,,No,1
3307300,Winnisquam Regional School District,NEW HAMPSHIRE,NH,Regular public school district that is not a component of a supervisory union,433 West Main St.,Tilton,NH,03276,,Yes,5
3400660,Absecon Public Schools District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,800 Irelan Avenue,Absecon,NJ,08201,http://www.abseconschools.org/,Yes,2
3400690,Alexandria Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,557 County Road 513,Pittstown,NJ,08867,http://www.alexandriaschools.org,Yes,1
3400720,Allamuchy Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,20 Johnsonburg Road,Allamuchy,NJ,07820,http://www.aes.k12.nj.us,Yes,2
3400750,Allendale Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,100 Brookside Avenue,Allendale,NJ,07401,http://www.allendalek8.com,Yes,2
3400810,Alloway Twp School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,43 Cedar Street,ALLOWAY,NJ,08001,http://www.allowayschool.org,Yes,1
3400840,Alpha Borough School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,817 North Blvd.,Alpha,NJ,08865,http://www.apsedu.org,Yes,1
3400870,Alpine Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,500 Hillside Ave.,Alpine,NJ,07620,http://www.alpineschool.org,No,1
3400900,Andover Regional School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,707 Limecrest Rd.,Newton,NJ,07860,http://www.andoverregional.org,Yes,2
3400930,Asbury Park School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1200 Bangs Ave,Asbury Park,NJ,07712,http://www.asburypark.k12.nj.us,Yes,4
3400960,Atlantic City School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1300 Atlantic Avenue,Atlantic City,NJ,08401,http://www.acboe.org,Yes,11
3400006,Atlantic County Special Services School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,4805 Nawakwa Boulevard,Mays Landing,NJ,08330,http://www.acsssd.net,Yes,2
3401050,Audubon Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,350 Edgewood Avenue,Audubon,NJ,08106,http://www.audubonschools.org,Yes,4
3401110,Avalon School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,235 32ND STREET,AVALON,NJ,08202,http://www.avalonstoneharborschools.org,Yes,1
3401140,Avon Boro School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,505 LINCOLN AVE,AVON,NJ,07717,http://WWW.AVONSCHOOL.COM,Yes,1
3416470,Barnegat Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,550 Barnegat Blvd,Barnegat,NJ,08005,http://www.barnegatschools.com,Yes,6
3401170,Barrington School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,311 Reading Avenue,Barrington,NJ,08007,http://www.barringtonschools.net,Yes,2
3401230,Bay Head Borough School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,145 Grove Street,Bay Head,NJ,08742,http://www.bayheadschool.org,No,1
3401260,Bayonne School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,669 Avenue A,Bayonne,NJ,07002,http://www.bboed.org,Yes,13
3400069,Bayshore Jointure Commission School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,100 Tornillo Way,Tinton Falls,NJ,07712,http://www.theshorecenter.org,Yes,1
3401290,Beach Haven School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,700 North Beach Ave.,Beach Haven,NJ,08008,http://www.BeachHavenSchool.com,Yes,1
3401320,Bedminster Township Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,234 Somerville Road,Bedminster,NJ,07921,http://www.bedminsterschool.org,Yes,1
3401350,Belleville Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,56 Ralph St,Belleville,NJ,07109,http://www.bellevilleschools.org,Yes,10
3401380,Bellmawr Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,256 Anderson Ave,Bellmawr,NJ,08031,http://www.bellmawrschools.org,Yes,3
3401410,Belmar Elementary School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1101 Main St,Belmar,NJ,07719,http://www.belmar.k12.nj.us,Yes,1
3401440,Belvidere School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,809 OXFORD STREET,BELVIDERE,NJ,07823,http://www.belvideresd.org,Yes,2
3401450,Bergen County Special Services School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,540 Farview Avenue,Paramus,NJ,07652,http://bcss.bergen.org,Yes,6
3401500,Bergenfield Borough School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,225 W. Clinton Avenue,Bergenfield,NJ,07621,http://www.bergenfield.org,Yes,7
3401530,Berkeley Heights School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,345 Plainfield Avenue,Berkeley Heights,NJ,07922,http://www.bhpsnj.org,Yes,6
3401560,Berkeley Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,53 Central Parkway,Bayville,NJ,08721,http://www.btboe.org,Yes,4
3401590,Berlin Borough School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,215 South Franklin Avenue,Berlin,NJ,08009,http://www.bcsberlin.org,Yes,1
3401620,Berlin Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,225 Grove Avenue,West Berlin,NJ,08091,http://www.btwpschools.org,Yes,2
3401650,Bernards Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,101 Peachtree Road,Basking Ridge,NJ,07920,http://www.bernardsboe.com,Yes,6
3401710,Bethlehem Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,280 Asbury West Portal Road,Asbury,NJ,08802,http://www.btschools.org,Yes,2
3401740,Beverly City School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,601 Bentley Ave.,Beverly,NJ,08010,http://www.beverlycityschool.org,Yes,1
3401770,Black Horse Pike Regional School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,580 Erial Road,Blackwood,NJ,08012,http://www.bhprsd.org,No,3
3401800,Blairstown Elementary Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1 Sunset Hill Road,Blairstown,NJ,07825,http://www.blairstownelem.net,Yes,1
3401830,Bloomfield Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,155 Broad Street,Bloomfield,NJ,07003,http://www.bloomfield.k12.nj.us,Yes,11
3401860,Bloomingdale School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,225 Glenwild Avenue,Bloomingdale,NJ,07403,http://www.bpsnj.org,Yes,3
3401890,Bloomsbury Borough School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,20 Main Street,Bloomsbury,NJ,08804,http://www.bburyes.org,Yes,1
3401920,Bogota Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1 Henry C. Luthin Place,Bogota,NJ,07603,http://www.bogotaboe.com,Yes,4
3401950,Boonton Town Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,434 Lathrop Avenue,Boonton,NJ,07005,http://www.boontonschools.org,Yes,3
3401980,Boonton Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,11 Valley Road,Boonton Township,NJ,07005,http://www.btrvs.org,Yes,1
3402030,Bordentown Regional School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,318 Ward Avenue,Bordentown,NJ,08505,http://www.bordentown.k12.nj.us,Yes,5
3402100,Bound Brook School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,130 West Maple Avenue,Bound Brook,NJ,08805,http://bbrook.org/,Yes,5
3402130,Bradley Beach School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,515 Brinley Avenue,Bradley Beach,NJ,07720,http://www.bbesnj.org,Yes,1
3402160,Branchburg Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,240 Baird Road,Branchburg,NJ,08876,http://www.branchburg.k12.nj.us,Yes,3
3402220,Brick Township Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,101 Hendrickson Avenue,Brick,NJ,08724,http://www.brickschools.org,Yes,12
3402250,Bridgeton City School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,41 Bank Street,Bridgeton,NJ,08302,http://www.Bridgeton.k12.nj.us,Yes,8
3402280,Bridgewater-Raritan Regional School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,836 Newmans Lane,Martinsville,NJ,08836,http://www.brrsd.org,Yes,11
3402310,Brielle Boro School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,605 Union Lane,Brielle,NJ,08730,http://www.brielleschool.org,Yes,1
3402340,Brigantine Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,301 East Evans Boulevard,Brigantine,NJ,08203,http://www.brigantineschools.org,Yes,1
3402370,Brooklawn Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,301 Haakon Road,Brooklawn,NJ,08030,http://www.alicecostello.com,Yes,1
3402400,Buena Regional School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,914 MAIN AVENUE,RICHLAND,NJ,08350,http://www.buenaschools.org,Yes,5
3402430,Burlington City Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,550 High Street,Burlington,NJ,08016,http://www.burlington-nj.net/,Yes,4
3402440,Burlington County Special Services School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,20 PIONEER BLVD.,WESTAMPTON,NJ,08060,http://www.bcsssd.k12.nj.us,Yes,2
3402460,Burlington Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,710 Jacksonville Road,Burlington,NJ,08016,http://www.burltwpsch.org,Yes,4
3402520,Butler Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,38 Bartholdi Ave,Butler,NJ,07405,http://www.butlerboe.org,Yes,3
3402550,Byram Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,12 Mansfield Drive,Stanhope,NJ,07874,http://www.byramschools.org,Yes,2
3402580,Caldwell-West School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,104 GRAY STREET,WEST CALDWELL,NJ,07006,http://www.cwcboe.org,Yes,7
3402610,Califon Borough School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,6 School St,Califon,NJ,07830,http://www.califonschool.org,Yes,1
3402640,Camden City School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1033 Cambridge Street,Camden,NJ,08105,http://WWW.CAMDENCITYSCHOOLS.ORG,Yes,16
3400776,Camden Prep Inc.,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1575 Mt Ephraim Ave,Camden,NJ,08104,http://www.camdenprep.uncommonschools.org,No,1
3402700,Cape May City School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,921 Lafayette Street,Cape May,NJ,08204,http://www.cmcboe.org,Yes,1
3402740,Cape May County Special Services School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,148 Crest Haven Road,Cape May Court House,NJ,08210,http://www.cmcspecialservices.org,Yes,2
3402790,Carlstadt Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,550 WASHINGTON STREET,CARLSTADT,NJ,07072,http://www.carlstadt.org,Yes,1
3402800,Carlstadt-East Rutherford Regional High School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,120 Paterson Avenue,East Rutherford,NJ,07073,http://www.bectonhs.org,No,1
3402820,Carteret Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,599 Roosevelt Avenue,Carteret,NJ,07008,http://www.carteretschools.org,Yes,6
3402850,Cedar Grove Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,520 POMPTON AVE,CEDAR GROVE,NJ,07009,http://www.cgschools.org,Yes,4
3402910,Central Regional School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,509 Forest Hills Parkway,Bayville,NJ,08721,http://www.centralreg.k12.nj.us,No,2
3403000,Cherry Hill School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,45 Ranoldo Terrace,Cherry Hill,NJ,08034,http://www.chclc.org,Yes,18
3403060,Chester Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,50 North Road,Chester,NJ,07930,http://www.chester-nj.org,Yes,3
3403090,Chesterfield Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,30 Saddle Way,Chesterfield,NJ,08515,http://www.chesterfieldschool.com,Yes,1
3403120,Cinnaminson Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,2195 RIVERTON ROAD,CINNAMINSON,NJ,08077,http://www.cinnaminson.com,Yes,5
3403150,Clark Township Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,365 Westfield Avenue,Clark,NJ,07066,http://www.clarkschools.org,Yes,5
3403180,Clayton Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,350 East Clinton Street,Clayton,NJ,08312,http://www.claytonps.org,Yes,3
3403210,Clearview Regional High School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,420 Cedar Road,Mullica Hill,NJ,08062,http://www.clearviewregional.edu,No,2
3403240,Clementon Elementary School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,4 Audubon Avenue,Clementon,NJ,08021,http://clementon.k12.nj.us,Yes,1
3403270,Cliffside Park School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,525 Palisade Avenue,Cliffside Park,NJ,07010,http://www.cliffsidepark.edu,Yes,5
3403300,Clifton Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,745 Clifton Avenue,Clifton,NJ,07013,http://www.clifton.k12.nj.us/,Yes,19
3403360,Clinton Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,128 Cokesbury Road,Lebanon,NJ,08833,http://www.ctsdnj.org,Yes,4
3403330,Clinton-Glen Gardner School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,10 School Street,Clinton,NJ,08809,http://cpsnj.org,Yes,1
3403390,Closter Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,340 Homans Avenue,Closter,NJ,07624,http://www.closterschools.org,Yes,2
3403420,Collingswood Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,100 Lees Avenue,Collingswood,NJ,08108,http://www.collsk12.org,Yes,9
3403450,Colts Neck Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,70 Conover Road,Colts Neck,NJ,07722,http://www.coltsneckschools.org,Yes,3
3403480,Commercial Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1308 North Avenue,Port Norris,NJ,08349,http://www.commercialschools.org,Yes,1
3403540,Cranbury Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,23 North Main Street,Cranbury,NJ,08512,http://www.cranburyschool.org,Yes,1
3403570,Cranford Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,132 Thomas Street,Cranford,NJ,07016,http://cranfordschools.org,Yes,7
3403600,Cresskill Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,15 Brookside Ave,Cresskill,NJ,07626,http://www.cboek12.org,Yes,4
3403620,Cumberland Regional School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,90 Silver Lake Road,Bridgeton,NJ,08302,http://www.crhsd.org,No,1
3403630,Deal Boro School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,201 Roseld Ave,Deal,NJ,07723,http://www.dealschool.org,No,1
3403660,Deerfield Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,419 MORTON AVENUE,ROSENHAYN,NJ,08352,http://www.deerfield.k12.nj.us,Yes,1
3403690,Delanco Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1301 Burlington Avenue,Delanco,NJ,08075,http://www.delanco.com,Yes,1
3403720,Delaware Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,501 Rosemont Ringoes Road,Sergeantsville,NJ,08557,http://www.dtsk8.org,Yes,1
3403750,Delaware Valley Regional High School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,19 SENATOR STOUT ROAD,FRENCHTOWN,NJ,08825,http://www.dvrhs.org,No,1
3403780,Delran Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,52 Hartford Road,Delran,NJ,08075,http://www.delranschools.org,Yes,4
3415450,Delsea Regional High School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,242 Fries Mill Road,Franklinville,NJ,08322,http://www.delsearegional.us,No,2
3403810,Demarest School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,568 Piermont Road,Demarest,NJ,07627,http://demarestpublicschools.org,Yes,3
3403840,Dennis Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,601 HAGAN ROAD,CLERMONT,NJ,08210,http://www.dtschools.org,Yes,2
3403870,Denville Township K-8 School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1 St. Mary's Place,Denville,NJ,07834,http://www.denville.org,Yes,3
3403900,Deptford Township Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,890 Bankbridge Road,Sewell,NJ,08080,http://www.deptfordschools.org/,Yes,8
3403930,Dover Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,21 Belmont Ave,Dover,NJ,07801,http://dover-nj.org,Yes,5
3403960,Downe Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,220 Main Street,Newport,NJ,08345,http://www.downeschool.org,Yes,1
3403990,Dumont Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,25 Depew Street,Dumont,NJ,07628,http://www.dumontnj.org,Yes,5
3404020,Dunellen Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,400 High Street,Dunellen,NJ,08812,http://www.dunellenschools.org,Yes,3
3404050,Eagleswood Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,511 Route 9,West Creek,NJ,08092,http://www.eagleswood.org,Yes,1
3404080,East Amwell Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,43 Wertsville Road,Ringoes,NJ,08551,http://www.eastamwell.org,Yes,1
3404110,East Brunswick Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,760 Route 18,East Brunswick,NJ,08816,http://www.ebnet.org,Yes,11
3404140,East Greenwich Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,559 Kings Highway,Mickleton,NJ,08056,http://www.eastgreenwich.k12.nj.us,Yes,2
3404170,East Hanover Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,20 School Avenue,East Hanover,NJ,07936,http://www.easthanoverschools.org,Yes,3
3404200,East Newark School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,501-11 North Third Street,East Newark,NJ,07029,http://www.eastnewarkschool.org,Yes,1
3404230,East Orange School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,199 4th Ave,East Orange,NJ,07017,http://www.eastorange.k12.nj.us,Yes,19
3404290,East Rutherford School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,250 Grove Street,East Rutherford,NJ,07073,http://www.erboe.net,Yes,3
3404320,East Windsor Regional School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,25A LESHIN LANE,HIGHTSTOWN,NJ,08520,http://www.ewrsd.org,Yes,6
3404350,Eastampton Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1 Student Drive,Eastampton,NJ,08060,http://www.etsdnj.us,Yes,1
3404380,Eastern Camden County Regional School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1202 LAUREL OAK ROAD,VOORHEES,NJ,08043,http://www.eccrsd.us,No,1
3404410,Eatontown Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,5 Grant Avenue,Eatontown,NJ,07724,http://www.eatontown.org,Yes,4
3404470,Edgewater Park Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,25 Washington Avenue,Edgewater Park,NJ,08010,http://www.edgewaterparksd.org,Yes,2
3404440,Edgewater School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,251 Undercliff Ave,Edgewater,NJ,07020,http://www.edgewaterschools.org,Yes,2
3404500,Edison Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,312 Pierson Avenue,Edison,NJ,08837,http://www.edison.k12.nj.us,Yes,19
3480260,Educational Services Commission of Morris County,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,520 Speedwell Avenue,Morris Plains,NJ,07950,http://www.escmorris.com,Yes,1
3480180,Educational Services Commission of New Jersey,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,1660 Stelton Road,Piscataway,NJ,08854,http://www.escnj.us,Yes,6
3404530,Egg Harbor City School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,730 Havana Avenue,Egg Harbor City,NJ,08215,http://www.eggharborcityschools.com,Yes,2
3404560,Egg Harbor Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,13 Swift Drive,Egg Harbor Township,NJ,08234,http://www.eht.k12.nj.us,Yes,7
3404590,Elizabeth Public Schools,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,500 North Broad Street,Elizabeth,NJ,07208,http://www.epsnj.org,Yes,37
3404620,Elk Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,900 Clems Run,Glassboro,NJ,08028,http://www.auraelementary.us,Yes,1
3404660,Elmwood Park School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,60 East 53rd Street,Elmwood Park,NJ,07407,http://www.elmwoodparkschools.org/,Yes,5
3404680,Elsinboro Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,631 Salem-Ft. Elfsborg Rd.,Salem,NJ,08079,http://www.elsinboroschool.org,Yes,1
3404710,Emerson Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,133 Main Street,Emerson,NJ,07630,http://www.emersonschools.org,Yes,3
3404770,Englewood Cliffs School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,143 Charlotte Place,Englewood Cliffs,NJ,07632,http://www.englewoodcliffs.org,Yes,2
3404740,Englewood Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,274 Knickerbocker Road,Englewood,NJ,07631,http://www.epsd.org,Yes,5
3404830,Essex Fells School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,102 HAWTHORNE ROAD,ESSEX FELLS,NJ,07021,http://www.efsk-6.org,Yes,1
3480300,Essex Regional Educational Services Commission,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,333 Fairfield Road,FAIRFIELD,NJ,07004,http://www.eresc.org,No,3
3404860,Estell Manor School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,128 Cape May Avenue,Estell Manor,NJ,08319,http://www.estellmanorschool.com,Yes,1
3404890,Evesham Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,25 S. Maple Avenue,Marlton,NJ,08053,http://www.evesham.k12.nj.us,Yes,8
3404920,Ewing Township School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,2099 Pennington Rd,Ewing,NJ,08618,http://www.ewing.k12.nj.us,Yes,5
3404950,Fair Haven School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,224 Hance Road,Fair Haven,NJ,07704,http://www.fairhaven.edu,Yes,2
3404980,Fair Lawn Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,37-01 Fair Lawn Avenue,Fair Lawn,NJ,07410,http://www.fairlawnschools.org,Yes,9
3405010,Fairfield Public School District,NEW JERSEY,NJ,Regular public school district that is not a component of a supervisory union,15 Knoll Rd,Fairfield,NJ,07004,http://www.fpsk6.org,Yes,2
